ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Group
GO:0048754	branching morphogenesis of an epithelial tube	16/1159	5.03888497016468	0.00373460931018713	0.0331642975636035	0.024070450740501	Ccl11/Tbx3/Foxf1/Esrp2/Tbx1/Agtr2/Sox8/Phb2/Shh/Celsr1/Wnt4/Rasip1/Mgp/Bcl2/Vdr/Slc12a2	16	Amputation
GO:1903039	positive regulation of leukocyte cell-cell adhesion	19/1159	4.79468800965264	0.00375523011868796	0.0332935426354758	0.0241642560481511	Itgb2/Zbtb16/Il15/Cd74/Hlx/Tnfsf13b/Pck1/Ifng/Il12b/Lgals8/Card11/Shh/Rhoh/B2m/Nck1/Thy1/Rasal3/Itga4/Cav1	19	Amputation
GO:0001933	negative regulation of protein phosphorylation	25/1159	4.42025501079221	0.00377158592489952	0.0333846186384654	0.0242303584716804	Socs4/Ocln/Lrrk2/Traf3ip1/Trib3/Ifng/Ppp2ca/Ctdsp2/Drd1/Sfrp5/Paqr3/Gsk3b/Hmgcr/Ubash3b/Fam72a/Akt1s1/Rasip1/Ptpn5/Nck1/Thy1/Insm1/Chrna7/Ptpn13/Cav1/Kirrel2	25	Amputation
GO:0060419	heart growth	12/1159	5.46314257762221	0.00383499182105707	0.0338911998614512	0.0245980321228578	Meis1/Cdk20/Col14a1/Nr3c1/Mapk1/Agtr2/Gsk3b/Rgs4/Akap6/Vgll4/Trip10/Hamp	12	Amputation
GO:0009100	glycoprotein metabolic process	24/1159	4.47320855761757	0.0038493229771617	0.0339631583579797	0.0246502591734301	Ces2a/Mgat4f/Gal3st2c/Stt3b/Galnt2/Glce/Il15/Alg6/Derl3/Nccrp1/Itm2c/Galnt16/Mustn1/Ramp1/St6galnac3/Mogs/Gcnt3/Ndst2/Alg2/Hs6st1/Necab3/Bcl2/Aqp11/Ncstn	24	Amputation
GO:0030177	positive regulation of Wnt signaling pathway	13/1159	5.34085299986394	0.00386086259429718	0.0339933524482778	0.0246721738653298	Fgfr3/Lrrk2/Arntl/Atp6ap2/Ttc21b/Dixdc1/Kank1/Zranb1/Shh/Eda/Rnf146/Cav1/Wnk2	13	Amputation
GO:0034109	homotypic cell-cell adhesion	9/1159	5.91861810630504	0.00387132749274301	0.0339933524482778	0.0246721738653298	Stxbp1/Adamts18/Abat/Zfp703/Adrb2/Ubash3b/Tjp2/Alox12/Blk	9	Amputation
GO:0042306	regulation of protein import into nucleus	9/1159	5.91861810630504	0.00387132749274301	0.0339933524482778	0.0246721738653298	Efcab7/Ifng/Mapk1/Ppp2ca/Agtr2/Bag3/Fermt1/Shh/Ptpn5	9	Amputation
GO:0062009	secondary palate development	5/1159	6.9794900669903	0.00391306290925756	0.0343049348977724	0.0248983185616792	Itgb8/Tbx1/Gabrb3/Sox11/Fzd1	5	Amputation
GO:0060644	mammary gland epithelial cell differentiation	4/1159	7.44211358893842	0.00397580475581165	0.034609387066169	0.0251192881422402	Foxf1/Zfp703/Id2/Irf6	4	Amputation
GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development	4/1159	7.44211358893842	0.00397580475581165	0.034609387066169	0.0251192881422402	Nr3c1/Akap6/Trip10/Hamp	4	Amputation
GO:0071360	cellular response to exogenous dsRNA	4/1159	7.44211358893842	0.00397580475581165	0.034609387066169	0.0251192881422402	Ifih1/Cgas/Mul1/Cav1	4	Amputation
GO:0086011	membrane repolarization during action potential	4/1159	7.44211358893842	0.00397580475581165	0.034609387066169	0.0251192881422402	Kcnj2/Kcnj8/Kcne4/Cav1	4	Amputation
GO:0070527	platelet aggregation	7/1159	6.34350130027031	0.00397932274758612	0.034609387066169	0.0251192881422402	Stxbp1/Adamts18/Abat/Adrb2/Ubash3b/Alox12/Blk	7	Amputation
GO:0001539	cilium or flagellum-dependent cell motility	14/1159	5.2254709257451	0.00403210184897067	0.0348555706837421	0.0252979667537364	Slc9b1/Rsph4a/Pla2g3/Efhc2/Cfap65/Tac1/Meig1/Efcab1/Cfap45/Ash1l/Tacr2/Dnah5/Chrna7/Dnai3	14	Amputation
GO:0060285	cilium-dependent cell motility	14/1159	5.2254709257451	0.00403210184897067	0.0348555706837421	0.0252979667537364	Slc9b1/Rsph4a/Pla2g3/Efhc2/Cfap65/Tac1/Meig1/Efcab1/Cfap45/Ash1l/Tacr2/Dnah5/Chrna7/Dnai3	14	Amputation
GO:0010976	positive regulation of neuron projection development	18/1159	4.86368088113959	0.00403303341548401	0.0348555706837421	0.0252979667537364	Pla2g3/Ngf/Itpr1/Ror1/Enc1/Ret/Avil/Arhgap35/Dbn1/Cflar/Ptpn5/Nck1/Apbb1/Amigo1/Hspa5/Fzd1/Arsb/Twf1	18	Amputation
GO:0033157	regulation of intracellular protein transport	18/1159	4.86368088113959	0.00403303341548401	0.0348555706837421	0.0252979667537364	Hras/Lrrk2/Efcab7/Ifng/Mapk1/Ppp2ca/Derl3/Agtr2/Bag3/Gsk3b/Fermt1/Rangap1/Gdi1/Shh/Ptpn5/Xpo1/Asph/Wipf1	18	Amputation
GO:0034763	negative regulation of transmembrane transport	13/1159	5.33368451038533	0.00410448719644342	0.0353617358462817	0.0256653384307062	Osr1/Gem/Ppp2ca/Irs2/Rrad/Crbn/Sri/Bin1/Kcne4/Rgs4/Nedd4/Hamp/Cav1	13	Amputation
GO:0042471	ear morphogenesis	13/1159	5.33368451038533	0.00410448719644342	0.0353617358462817	0.0256653384307062	Osr1/Mapk1/Tbx1/Tbx18/Celsr1/Wdpcp/Myo15/Prkra/Slitrk6/Chrna9/Tprn/Ttc39c/Rpl38	13	Amputation
GO:0050709	negative regulation of protein secretion	9/1159	5.90587908052761	0.00421771083888962	0.0362234696147515	0.0262907796958378	Rsad2/Stxbp5l/Midn/Il12b/Cyp51/Npff/Hmgcr/F2r/Sergef	9	Amputation
GO:0051057	positive regulation of small GTPase mediated signal transduction	9/1159	5.90587908052761	0.00421771083888962	0.0362234696147515	0.0262907796958378	P2ry10/Hras/Arhgef3/Ngf/F2r/Lpar6/F2rl1/F2rl3/Adcyap1r1	9	Amputation
GO:0042745	circadian sleep/wake cycle	6/1159	6.61176528686499	0.00423443397880085	0.0363102713682173	0.026353779894379	Ahcy/Uts2r/Drd1/Gabrb3/Ghrhr/Casp1	6	Amputation
GO:0009166	nucleotide catabolic process	8/1159	6.100939663099	0.00425166575575011	0.036400637109521	0.0264193668141836	Entpd4/Dpyd/Acot7/Upp1/Nudt4/Gmpr2/Dnph1/Mlycd	8	Amputation
GO:0015918	sterol transport	11/1159	5.58397905076549	0.00426487056512791	0.036400637109521	0.0264193668141836	Abcb4/Tsku/Shh/Abca12/Apoc1/Vps4b/Npc1l1/Lima1/Scp2/Stard4/Cav1	11	Amputation
GO:0030301	cholesterol transport	11/1159	5.58397905076549	0.00426487056512791	0.036400637109521	0.0264193668141836	Abcb4/Tsku/Shh/Abca12/Apoc1/Vps4b/Npc1l1/Lima1/Scp2/Stard4/Cav1	11	Amputation
GO:0031334	positive regulation of protein-containing complex assembly	19/1159	4.78226548965408	0.00429443676336934	0.0365960698095822	0.0265612107103458	Cdh17/Scin/Ifng/Mapre1/Gsk3b/Fermt1/Arf6/Arpc4/Crbn/Terf1/Bin1/Cdc42ep5/Rasip1/Nck1/Cav1/Carmil1/Slain1/Dnai3/Jmy	19	Amputation
GO:0009566	fertilization	17/1159	4.93778885329331	0.00431063289383	0.0366203611785434	0.0265788412420608	Adam1a/Glipr1l3/Slc9b1/Spata22/H3f3b/Stxbp1/Spag1/Glra1/Tdrd9/Mfge8/Hyal3/Npm2/Umodl1/Ash1l/Map7/Plb1/Lhfpl2	17	Amputation
GO:0032869	cellular response to insulin stimulus	17/1159	4.93778885329331	0.00431063289383	0.0366203611785434	0.0265788412420608	Pck1/Trib3/Rab15/Cdk2/Irs2/Osbpl8/Slc25a33/Eif4ebp1/Gsk3b/Wdtc1/Kank1/Sik2/Nck1/Stxbp4/Irs4/Ghrhr/Pkm	17	Amputation
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	10/1159	5.73203215072463	0.00432578430751346	0.0366922786393105	0.0266310385091206	Oxct1/Nadk/Gpr27/Phpt1/Hmgcr/Sri/Abca12/Stxbp4/Cacna1d/Gpr39	10	Amputation
GO:0034248	regulation of cellular amide metabolic process	30/1159	4.17053370057965	0.00434308138957842	0.0367526688243198	0.026674869347711	Dnd1/Ifng/Igfbp5/Ormdl3/Syncrip/Mapk1/Pde12/Sepsecs/Per2/Enc1/Rnf139/Eif4ebp1/Shfl/Mov10/Pld1/Mpv17l2/Bin1/Dapk1/Ddx6/Sesn2/Nck1/Akap6/Tnrc6b/Ctif/Pkm/Cnot6/Chrna7/Mif4gd/Shmt2/Rpl38	30	Amputation
GO:0030833	regulation of actin filament polymerization	15/1159	5.1162716337801	0.00434629775273024	0.0367526688243198	0.026674869347711	Scin/Arf6/Arpc4/Bin1/Avil/Kank1/Cdc42ep5/Dbn1/Nck1/Esam/Tpm1/Carmil1/Dnai3/Jmy/Twf1	15	Amputation
GO:0009308	amine metabolic process	12/1159	5.44701319569233	0.00436993669695052	0.0368390362409592	0.0267375543071562	Nnmt/Abat/Comt/Agtr2/Drd1/Azin1/Srm/Rnf180/Atcay/Grin2a/Insm1/Chrna7	12	Amputation
GO:0018958	phenol-containing compound metabolic process	12/1159	5.44701319569233	0.00436993669695052	0.0368390362409592	0.0267375543071562	Abat/Comt/Slc16a10/Agtr2/Drd1/Tyr/Rnf180/Kcnj6/Grin2a/Bcl2/Insm1/Dio2	12	Amputation
GO:0048545	response to steroid hormone	18/1159	4.85479193372235	0.00442390924780883	0.0372368312146854	0.0270262715429587	Dnaaf4/Arntl/Adam9/Pck1/Nr3c1/Calcr/Paqr7/Agtr2/Eif4ebp1/Phb2/Foxh1/Sstr2/Tat/Il10/Bcl2/Ghrhr/Nedd4/Cav1	18	Amputation
GO:0032868	response to insulin	19/1159	4.77815870770143	0.00448779007651452	0.0377166798467254	0.027374542837964	Pck1/Trib3/Rab15/Cdk2/Aanat/Irs2/Osbpl8/Slc25a33/Eif4ebp1/Gsk3b/Wdtc1/Kank1/Sik2/Sesn2/Nck1/Stxbp4/Irs4/Ghrhr/Pkm	19	Amputation
GO:0005976	polysaccharide metabolic process	11/1159	5.57484656720222	0.00457200415143722	0.0382693447447797	0.0277756637475538	Pygb/Ugp2/Per2/Irs2/Phlda2/Gsk3b/C1qtnf2/Ndst2/Pask/Rb1cc1/Dyrk2	11	Amputation
GO:0051145	smooth muscle cell differentiation	9/1159	5.89330029832075	0.00458780218678696	0.0382693447447797	0.0277756637475538	Tbx3/Foxf1/Dnmt1/Tbx18/Smarcd3/Kit/Shh/Hey1/Wnt4	9	Amputation
GO:0007271	synaptic transmission, cholinergic	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	Tac1/Ifng/Tacr2/Chrna3/Chrna7	5	Amputation
GO:0045822	negative regulation of heart contraction	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	Tac1/Agtr2/Npff/Sri/Bin1	5	Amputation
GO:0045844	positive regulation of striated muscle tissue development	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	Myf5/Hmgcr/Adrb2/Shh/Bcl2	5	Amputation
GO:0048636	positive regulation of muscle organ development	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	Myf5/Hmgcr/Adrb2/Shh/Bcl2	5	Amputation
GO:1901380	negative regulation of potassium ion transmembrane transport	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	Crbn/Bin1/Kcne4/Rgs4/Cav1	5	Amputation
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	5/1159	6.94312242281943	0.00460933616550644	0.0382693447447797	0.0277756637475538	S1pr2/Tafa5/Apln/Il10/Tpm1	5	Amputation
GO:0006690	icosanoid metabolic process	13/1159	5.31949987539337	0.00462895973032863	0.0383742160121503	0.0278517786922619	Ces2c/Ces2a/Cyp4a31/Cyp2j6/Cyp2j8/Dpep2/Pla2g3/Cd74/Ptgr1/Cyp2u1/Alox12/Mgst2/Aloxe3	13	Amputation
GO:0014031	mesenchymal cell development	10/1159	5.72145004139409	0.00466584307687337	0.0385634741052425	0.0279891410952581	Sema3d/Mapk1/Tbx1/Sox8/Ret/Shh/Hey1/Bcl2/Sox11/Htr2b	10	Amputation
GO:0033077	T cell differentiation in thymus	10/1159	5.72145004139409	0.00466584307687337	0.0385634741052425	0.0279891410952581	Cd74/Mpzl2/Fzd8/Rag2/Card11/Bcl11b/Shh/B2m/Wnt4/Bcl2	10	Amputation
GO:0070085	glycosylation	17/1159	4.92821940227716	0.00474318496808432	0.0391437580524011	0.028410307747101	Ces2a/Mgat4f/Stt3b/Galnt2/Il15/Alg6/Gbgt1/Derl3/B4galt6/Fuom/Galnt16/Ramp1/St6galnac3/Mogs/Gcnt3/Alg2/Aqp11	17	Amputation
GO:0001562	response to protozoan	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Gbp6/Gbp2/Hras/Ifng/Il12b/Il10	6	Amputation
GO:0010543	regulation of platelet activation	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Adamts18/Abat/Adrb2/Ubash3b/Alox12/Blk	6	Amputation
GO:0019884	antigen processing and presentation of exogenous antigen	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Clec4a4/Clec4a2/Psme1/Cd74/B2m/Tapbp	6	Amputation
GO:0030431	sleep	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Uts2r/Drd1/Grin2a/Gabrb3/Ghrhr/Casp1	6	Amputation
GO:0043267	negative regulation of potassium ion transport	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Crbn/Bin1/Kcne4/Rgs4/Plcb4/Cav1	6	Amputation
GO:0048520	positive regulation of behavior	6/1159	6.5864474788807	0.0048163446623592	0.0393921006065981	0.0285905533020115	Uts2r/Drd1/Cckbr/Ghrhr/Sgip1/Casp1	6	Amputation
GO:0002367	cytokine production involved in immune response	11/1159	5.5657967316823	0.00489642981141687	0.0399644916211568	0.029005991310123	Tnfrsf1b/Rsad2/Cd74/Il12b/Cuedc2/Cd226/Kit/B2m/F2rl1/Il10/Inava	11	Amputation
GO:0044060	regulation of endocrine process	7/1159	6.30503501944251	0.00494610238965073	0.0399644916211568	0.029005991310123	Tac1/Agtr2/Apln/F2r/Tacr2/F2rl1/Vdr	7	Amputation
GO:1903202	negative regulation of oxidative stress-induced cell death	7/1159	6.30503501944251	0.00494610238965073	0.0399644916211568	0.029005991310123	Reg3b/Pycr1/Lrrk2/Oxr1/Il10/Rnf146/Fzd1	7	Amputation
GO:2000677	regulation of transcription regulatory region DNA binding	7/1159	6.30503501944251	0.00494610238965073	0.0399644916211568	0.029005991310123	Ifng/Per2/H1f0/Id2/Sri/Hey1/Sox11	7	Amputation
GO:0006833	water transport	4/1159	7.38495517509847	0.00495186849533284	0.0399644916211568	0.029005991310123	Aqp3/Mip/Aqp6/Aqp11	4	Amputation
GO:0010644	cell communication by electrical coupling	4/1159	7.38495517509847	0.00495186849533284	0.0399644916211568	0.029005991310123	Sri/Dbn1/Irx3/Cav1	4	Amputation
GO:0042249	establishment of planar polarity of embryonic epithelium	4/1159	7.38495517509847	0.00495186849533284	0.0399644916211568	0.029005991310123	Foxf2/Sfrp5/Celsr1/Fzd1	4	Amputation
GO:1900221	regulation of amyloid-beta clearance	4/1159	7.38495517509847	0.00495186849533284	0.0399644916211568	0.029005991310123	Pla2g3/Ifng/Cyp51/Hmgcr	4	Amputation
GO:2000042	negative regulation of double-strand break repair via homologous recombination	4/1159	7.38495517509847	0.00495186849533284	0.0399644916211568	0.029005991310123	Radx/Cgas/Fancb/Rmi2	4	Amputation
GO:0051101	regulation of DNA binding	12/1159	5.43113984653604	0.00496302117707893	0.0399956831421574	0.0290286299313187	Traf3ip1/Ngf/Ifng/Per2/H1f0/Id2/Sri/Hey1/Twist2/Mdfi/Sox11/E2f1	12	Amputation
GO:0003407	neural retina development	9/1159	5.88087777832219	0.00498266750227878	0.0400364264311947	0.0290582011691807	Vsx2/Foxn4/Rom1/Arl6/Tspan12/Sox8/Smarcd3/Thy1/Sdk2	9	Amputation
GO:0072078	nephron tubule morphogenesis	9/1159	5.88087777832219	0.00498266750227878	0.0400364264311947	0.0290582011691807	Osr1/Commd5/Agtr2/Sox8/Shh/Hey1/Wnt4/Bcl2/Irx3	9	Amputation
GO:0007229	integrin-mediated signaling pathway	10/1159	5.7109787415268	0.00502656124134604	0.0403300703106829	0.0292713261576692	Itgb2/Cdh17/Rcc2/Itgb8/Fermt1/Arhgap35/Vav3/Thy1/Tyrobp/Itga4	10	Amputation
GO:1902105	regulation of leukocyte differentiation	23/1159	4.50700593720086	0.00510340742276083	0.0408868612206006	0.0296754417022312	Pla2g3/Fgfr3/Zbtb16/Il15/Cd74/Hlx/Pck1/Rbp1/Ifng/Il12b/Lrrc17/Rag2/Gsk3b/Card11/Id2/Ubash3b/Tjp2/Shh/Il15ra/Rhoh/Il10/Tyrobp/Pglyrp2	23	Amputation
GO:0000768	syncytium formation by plasma membrane fusion	8/1159	6.07063431360367	0.00512433181974642	0.0409349825717153	0.0297103678938489	Adam9/Cacna1s/Ehd2/Gsk3b/Cflar/Tanc1/Tyrobp/Casp1	8	Amputation
GO:0140253	cell-cell fusion	8/1159	6.07063431360367	0.00512433181974642	0.0409349825717153	0.0297103678938489	Adam9/Cacna1s/Ehd2/Gsk3b/Cflar/Tanc1/Tyrobp/Casp1	8	Amputation
GO:0045765	regulation of angiogenesis	22/1159	4.56489991561976	0.00520301059824737	0.0414433412344021	0.0300793316002336	Ccl11/Itgb2/Hc/Prok1/Uts2r/Acvrl1/Itgb8/Tspan12/Angptl3/Tafa5/Adrb2/Shh/Vegfc/Il10/Ppp1r16b/Fgf18/Vash1/Pkm/Minar1/Cysltr2/Bmper/Slc12a2	22	Amputation
GO:0042326	negative regulation of phosphorylation	27/1159	4.29391272174015	0.00520648510812001	0.0414433412344021	0.0300793316002336	Socs4/Ocln/Lrrk2/Traf3ip1/Trib3/Midn/Ifng/Ppp2ca/Ctdsp2/Irs2/Drd1/Sfrp5/Paqr3/Gsk3b/Hmgcr/Ubash3b/Fam72a/Akt1s1/Rasip1/Ptpn5/Nck1/Thy1/Insm1/Chrna7/Ptpn13/Cav1/Kirrel2	27	Amputation
GO:0060538	skeletal muscle organ development	17/1159	4.91874065832262	0.00521062417123496	0.0414433412344021	0.0300793316002336	Arntl/Myf5/Hlx/Cacna1s/Tbx1/Acta1/Sox8/Foxn2/Hmgcr/Adrb2/Popdc3/Hlf/Shh/Cflar/Bcl2/Sox11/Cav1	17	Amputation
GO:0000018	regulation of DNA recombination	11/1159	5.55682806169954	0.00523881217112738	0.0415471115536807	0.0301546474833374	Radx/Smarcad1/Cgas/Ifng/Nsd2/Exosc6/Rpa2/H1f0/Rad51ap1/Fancb/Rmi2	11	Amputation
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	11/1159	5.55682806169954	0.00523881217112738	0.0415471115536807	0.0301546474833374	Pvr/Cdh17/Cdh6/Dscam/Ret/Nexn/Celsr1/Esam/Cdh26/Amigo1/Sdk2	11	Amputation
GO:0001952	regulation of cell-matrix adhesion	12/1159	5.42329666907501	0.00528271125748568	0.0418348043017048	0.0303634531758575	Myf5/Rcc2/Acvrl1/Gfus/Gsk3b/Fermt1/Vegfc/Wnt4/Wdpcp/Thy1/Bcl2/Nexmif	12	Amputation
GO:0007338	single fertilization	14/1159	5.19392256801017	0.00532896118581746	0.0421402579074441	0.0305851495937104	Adam1a/Glipr1l3/Slc9b1/H3f3b/Stxbp1/Spag1/Glra1/Mfge8/Hyal3/Npm2/Umodl1/Ash1l/Plb1/Lhfpl2	14	Amputation
GO:0030318	melanocyte differentiation	5/1159	6.90803110300816	0.0053893079701917	0.0424950030753046	0.0308426215353983	Gna11/Kit/Mlph/Bcl2/Rab27a	5	Amputation
GO:1901863	positive regulation of muscle tissue development	5/1159	6.90803110300816	0.0053893079701917	0.0424950030753046	0.0308426215353983	Myf5/Hmgcr/Adrb2/Shh/Bcl2	5	Amputation
GO:0002718	regulation of cytokine production involved in immune response	10/1159	5.70061595449125	0.00540877670230269	0.042526313097761	0.0308653461642488	Tnfrsf1b/Rsad2/Cd74/Cuedc2/Cd226/Kit/B2m/F2rl1/Il10/Inava	10	Amputation
GO:0070252	actin-mediated cell contraction	10/1159	5.70061595449125	0.00540877670230269	0.042526313097761	0.0308653461642488	Kcnj2/Kcnj8/Sri/Bin1/Kcne4/Dbn1/Akap6/Tpm1/Cacna1d/Cav1	10	Amputation
GO:0043368	positive T cell selection	6/1159	6.56175486629032	0.00545491513078446	0.042730126127898	0.0310132724543437	Ly9/Cd74/Themis/Bcl11b/Shh/Bcl2	6	Amputation
GO:1901031	regulation of response to reactive oxygen species	6/1159	6.56175486629032	0.00545491513078446	0.042730126127898	0.0310132724543437	Reg3b/Pycr1/Lrrk2/Sesn2/Il10/Rnf146	6	Amputation
GO:0008361	regulation of cell size	17/1159	4.91403476728521	0.0054580572914826	0.042730126127898	0.0310132724543437	Ngf/Sema3d/Tnr/Dscam/Fstl4/Gsk3b/Ret/Gdi1/Wdtc1/Dbn1/Akt1s1/Rb1cc1/Tmem123/Aqp11/D130043K22Rik/Mag/Slc12a2	17	Amputation
GO:0051091	positive regulation of DNA-binding transcription factor activity	20/1159	4.68807827459438	0.00554656339594826	0.0433611679728833	0.0314712788877916	Crnn/Itgb2/Lrrfip2/Stk3/Ngf/Ror1/Rnf25/Phb2/Card11/Kit/Shh/Eda/Cflar/Il10/Adgrf1/Trappc9/Cacna1d/Cav1/Fzd1/Jmy	20	Amputation
GO:0006644	phospholipid metabolic process	25/1159	4.38922290154448	0.00557786687537768	0.0434963015704342	0.0315693580525017	Pla2g4b/Lpcat2/Socs4/Pla2g3/Smpdl3b/Lpcat1/Pi4k2b/Dgkh/Ip6k2/Sla2/Ormdl3/Pip4p1/Pld2/Angptl3/Phb2/Smpdl3a/Pld1/Plch2/Ip6k1/Apoc1/Plb1/Mtmr3/Scp2/Pemt/Htr2b	25	Amputation
GO:0003002	regionalization	26/1159	4.33779072791221	0.0055797004930003	0.0434963015704342	0.0315693580525017	Prkacb/Tbx3/Cdk20/Zbtb16/Myf5/Atp6ap2/Traf3ip1/Foxn4/Ttc21b/Osr1/Dmrt2/Foxf1/Acvrl1/Hoxb3/Tbx1/Tbx18/Smarcd3/Ripply2/Foxh1/Shh/Celsr1/Ripply1/Hey1/Mdfi/Irx3/Dync2h1	26	Amputation
GO:0022029	telencephalon cell migration	8/1159	6.05581922781853	0.00560891986005854	0.0435256424919372	0.0315906535195432	Lrrk2/Tnr/Drd1/Dixdc1/Sun2/Bmerb1/Lamb1/Arx	8	Amputation
GO:0048640	negative regulation of developmental growth	12/1159	5.41551452863296	0.00561856711845764	0.0435256424919372	0.0315906535195432	Meis1/Fgfr3/Stk3/Sema3d/Tnr/Fstl4/Gsk3b/Adrb2/Rgs4/Vgll4/D130043K22Rik/Mag	12	Amputation
GO:0007601	visual perception	14/1159	5.18773059776225	0.00562471517237992	0.0435256424919372	0.0315906535195432	Vsx2/Glra1/Rom1/Mip/Prph2/Crygs/Crybb2/Rpgr/Abca4/Best1/Rp1l1/Slitrk6/Guca1a/Pde6g	14	Amputation
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	14/1159	5.18773059776225	0.00562471517237992	0.0435256424919372	0.0315906535195432	Foxf2/Sumo3/Socs4/Lrrk2/Nkd2/Trib3/Rnf144a/Rad23b/Rnf139/Gsk3b/Rnf180/Shh/Xpo1/Cav1	14	Amputation
GO:0010952	positive regulation of peptidase activity	15/1159	5.08794112715388	0.00563731638991362	0.0435256424919372	0.0315906535195432	Aph1c/Psme1/Ngf/Slc11a2/Ppp2ca/Mul1/Ret/F2r/Dapk1/Perp/Alox12/Cflar/Asph/Ncstn/Casp1	15	Amputation
GO:0060041	retina development in camera-type eye	15/1159	5.08794112715388	0.00563731638991362	0.0435256424919372	0.0315906535195432	Vsx2/Foxn4/Lpcat1/Acvrl1/Dscam/Rom1/Arl6/Tspan12/Sox8/Prph2/Smarcd3/Rpgr/Thy1/Rp1l1/Sdk2	15	Amputation
GO:0090407	organophosphate biosynthetic process	31/1159	4.10990907876321	0.0056389817441267	0.0435256424919372	0.0315906535195432	Pnp2/Lpcat2/Socs4/Nadk/Lpcat1/Pi4k2b/Rrm1/Acot7/Dgkh/Ip6k2/Sla2/Uck2/Ormdl3/Mapk1/Tkt/Pld2/Upp1/Dck/Pld1/Gmpr2/Nppc/Ip6k1/Dnajc30/Acsl1/Pkm/Guca1a/Scp2/Pemt/Mlycd/Adcyap1r1/Htr2b	31	Amputation
GO:0048469	cell maturation	17/1159	4.90935091797278	0.00571497638431836	0.0440502674117123	0.0319714231789779	Epb42/Pla2g3/Lrrk2/Il15/Ngf/Sox8/B4galt6/Bhlha15/Gsk3b/Id2/Ret/Nppc/Tmem79/Bcl2/Ghrhr/Ntn4/Kcnip2	17	Amputation
GO:0032091	negative regulation of protein binding	10/1159	5.69035945432406	0.0058133385731487	0.0447222771841418	0.0324591638915131	Lrrk2/Aurkb/Gsk3b/Adrb2/B2m/Il10/Tdg/Crtac1/Itga4/Cav1	10	Amputation
GO:0010469	regulation of signaling receptor activity	13/1159	5.2917203112863	0.00583931326768673	0.0447222771841418	0.0324591638915131	Socs4/Homer3/Ifng/Calcr/Ppp2ca/Phlda2/Adrb2/Dapk1/Grin2a/Fam72a/Il10/Shisa8/Shisa6	13	Amputation
GO:1902850	microtubule cytoskeleton organization involved in mitosis	13/1159	5.2917203112863	0.00583931326768673	0.0447222771841418	0.0324591638915131	Kifc5b/Cenpa/Efhc2/Stag2/Chek2/Rcc1/Aurkb/Bora/Mcph1/Stag1/Tacc2/Poc1a/Vps4b	13	Amputation
GO:0021915	neural tube development	16/1159	4.99212320425664	0.0058501362968999	0.0447222771841418	0.0324591638915131	Prkacb/Cdk20/Atp6ap2/Traf3ip1/Stk3/Enah/Sfrp5/Mthfr/Arhgap35/Shh/Celsr1/Luzp1/Deaf1/Sox11/St14/Fzd1	16	Amputation
GO:0050848	regulation of calcium-mediated signaling	9/1159	5.85648632519803	0.00585105594355208	0.0447222771841418	0.0324591638915131	Lrrk2/Homer3/Itpr1/Sla2/Cd8a/Gsk3b/Akap6/Dyrk2/Cd22	9	Amputation
GO:0072088	nephron epithelium morphogenesis	9/1159	5.85648632519803	0.00585105594355208	0.0447222771841418	0.0324591638915131	Osr1/Commd5/Agtr2/Sox8/Shh/Hey1/Wnt4/Bcl2/Irx3	9	Amputation
GO:0046631	alpha-beta T cell activation	15/1159	5.08237008210442	0.00592931540661784	0.0451742459190887	0.0327872001223399	Clec4a4/Clec4a2/Ly9/Rsad2/Zbtb16/Il15/Hlx/Itk/Ifng/Il12b/Bcl11b/Shh/Cdh26/Bcl2/Rasal3	15	Amputation
GO:2001257	regulation of cation channel activity	15/1159	5.08237008210442	0.00592931540661784	0.0451742459190887	0.0327872001223399	Ifng/Gem/Rrad/Crbn/Adrb2/Sri/Dapk1/Kcne4/Grin2a/Akap6/Asph/Amigo1/Shisa8/Cav1/Shisa6	15	Amputation
GO:0032200	telomere organization	12/1159	5.40779248253905	0.00597114874366217	0.0451742459190887	0.0327872001223399	H3f3b/Tprkb/Pif1/Mapk1/Rpa2/Aurkb/Pcna/Terf1/Smc6/Recql4/Ccne2/Xrcc5	12	Amputation
